crack_coverage_percent,skeleton_length_pixels,maximum_width_pixels,branch_density
0.0735595706059841,0.31880509482768027,0.0581471747700394,0.4587225987665629
0.002058013872359864,0.07952573426420778,0.0,0.0
0.008099823289696707,0.09703602105745689,0.015017833677492022,0.0
0.004031879981247069,0.08305107561111373,0.003801389149615166,0.10758991268242046
0.006743842186880161,0.10366831958729132,0.013140604467805517,0.08969896806496917
0.005125800906391626,0.06778551081068299,0.020649521306551528,0.37882396043231364
0.07178525490761778,0.4643482120443705,0.037497653463487886,0.13754045307443366
0.10951951627057112,0.24512218636649724,0.12014266941993616,0.16746046284423277
0.011888876867779823,0.08191598118362699,0.046930730242162565,0.1088111375709837
0.08453724740644573,0.1938974122029927,0.08452224516613477,0.10377358490566038
0.050257852789498354,0.3121255006967006,0.0976628496339403,0.3008182206753374
0.11031050524721413,0.346174695398138,0.08996620987422563,0.2728827013494535
0.05816774255592822,0.358125929995234,0.041345973343345215,0.32298345240276
0.05898277375070623,0.4424940061920856,0.03379012577435705,0.14404347560603287
0.07194152932549558,0.3840839387776634,0.04125211188286089,0.16486535995603593
0.055006190871169765,0.3472406654854893,0.0468837995119204,0.1813824265738536
0.02907425439071009,0.14653268671757616,0.0468837995119204,0.13326616596446236
0.034719367208818686,0.18155689842723935,0.0468837995119204,0.16517066617817672
0.006659694423407504,0.06910614951958582,0.013140604467805517,0.0
0.055475014124803164,0.17893381162525876,0.08259808522620611,0.11155889357025098
0.009936648755214156,0.05230893486668098,0.045100431762718225,0.15323319289247117
0.04654333008763389,0.16172548905470646,0.06753332081847192,0.06106124442816145
0.014632093956988473,0.08350220288357642,0.03195982729491271,0.10713195334920926
0.09872936877156288,0.23927208431714245,0.06950441148864275,0.0
0.05066416627598063,0.3099389886745226,0.03195982729491271,0.1682237283995848
0.010386238234339502,0.07081606740714601,0.03195982729491271,0.12206142761189473
0.07043889069205525,0.27405254177474925,0.08072085601651961,0.18874030652744703
0.015197086083162033,0.09719609847671784,0.022573681246480192,0.0
0.03743373363626528,0.21066552187057738,0.0468837995119204,0.2405813030469561
0.041732482238811354,0.11808983981343706,0.2681621926037169,0.4819869328936924
0.04167958935891425,0.2685116801944213,0.03379012577435705,0.11543628259143922
0.12268743914313536,0.1490502679477711,0.18561103810775298,0.26253282041888015
0.06262276557635209,0.2322141253770005,0.06753332081847192,0.13201441045368503
0.039676872588264994,0.17304005209792372,0.11080345410174582,0.28744580814557
0.03470975032156467,0.12675584919251856,0.09935235592265815,0.15118764120412775
0.05340978758700277,0.13457053775098504,0.12760465552844003,0.21533247847591136
0.03818385084207869,0.1415848392131467,0.08813591139478129,0.1373267387189351
0.02671571279166216,0.16812858582514453,0.05073211939177773,0.23594064847041582
0.009936648755214156,0.09539886563319715,0.07889055753707527,0.09611039872992613
0.04089821726952529,0.1568358515209174,0.0657030223390276,0.2509922452219576
0.029992667123468812,0.1839544215929886,0.05073211939177773,0.05440556878549185
0.028155841657951364,0.16558189960962938,0.045100431762718225,0.11958844721255421
0.016259752124731026,0.14315650842043606,0.015017833677492022,0.0
0.007318451200307741,0.09133872018103299,0.013140604467805517,0.09959088966233133
0.02410713212400976,0.17541938464784787,0.022573681246480192,0.22714782927276062
0.0027167706492601004,0.050810028122692065,0.022573681246480192,0.0
0.031286138459134236,0.1957310262781636,0.035667354984043546,0.051444098430726025
0.013288133963239449,0.10157276064423884,0.028111507415055373,0.09122549917567321
0.025181819274646283,0.1362695412690501,0.06382579312934109,0.07098369664773768
0.014675369949631555,0.14229791135349096,0.020649521306551528,0.0
0.04092947215310085,0.13785940109216457,0.06011826544021024,0.21084447701044148
0.02166684698330268,0.1932425500332888,0.01318753519804768,0.0
0.02068592448339284,0.15721057820691461,0.018819222827107185,0.06261830616107956
0.024369192301681754,0.12856399640553431,0.02628120893561103,0.07467790193564144
0.024422085181578856,0.13182739288455872,0.03379012577435705,0.14615008853880443
0.032122807650233814,0.1179661436258263,0.10310681434203114,0.0
0.03302919927392501,0.16383923861358404,0.045100431762718225,0.12071808023447518
0.030254727301140802,0.15401266794486063,0.08072085601651961,0.1913048787934298
0.017305588613605493,0.09343791724725051,0.07874976534634877,0.09775905232948648
0.006452931347446115,0.04152917592872189,0.06950441148864275,0.36001709714843994
0.035178573575198054,0.22132158462092572,0.0657030223390276,0.229956646516456
0.018421147535071587,0.15657754477620084,0.04876102872160689,0.12569457165537035
0.02137353192205513,0.1589750679419501,0.04125211188286089,0.12401538743359589
0.03843629413249666,0.1861554861078267,0.06011826544021024,0.21533247847591136
0.04279755250219385,0.13261686561136843,0.10310681434203114,0.2180802344751786
0.016406409655354805,0.12950627030527492,0.05073211939177773,0.07421994260243024
0.00866481541587027,0.07250415655571603,0.028111507415055373,0.23969591500274778
0.019005373435753183,0.12053102045716656,0.03379012577435705,0.0
0.027112409390890404,0.16117977057995322,0.06007133470996807,0.3062221408072297
0.002382583817182974,0.0561326023131187,0.04876102872160689,0.2911094828112597
0.016228497241155472,0.1327296474294841,0.03195982729491271,0.14529523111681017
0.006200488057028142,0.07163100699611084,0.028111507415055373,0.12099285583440192
0.015406253380936926,0.14943227088009836,0.022573681246480192,0.19646455394760945
0.007621383148809311,0.13662243921605724,0.013140604467805517,0.14166208707333455
0.014872516138338924,0.14193046091382377,0.022573681246480192,0.3425841118641998
0.004897399834108695,0.11247257764664366,0.003801389149615166,0.16746046284423277
0.010605022419368412,0.11070808791160816,0.06007133470996807,0.08487512975514441
0.09419019798766634,0.19852874299206522,0.27599962455415805,0.050772424742016244
0.11372450022239051,0.21944067494460956,0.2589168387460109,0.09272149966416317
0.10972627934653252,0.24410351188029117,0.20245917026468932,0.42028454539903526
0.2970969021601933,0.4372478325881244,0.2250328515111695,0.12142028454539903
0.04233834613581449,0.3177100197550088,0.022573681246480192,0.09861390975148074
0.05344104247057835,0.360312442017412,0.022573681246480192,0.029187274836661174
0.11850409318763751,0.6781316054673715,0.10873850197109065,0.2226903584295048
0.11367160734249343,0.5035780941327987,0.12000187722920966,0.1696586676436466
0.07202567708896823,0.3647473141555734,0.06011826544021024,0.20199059656835808
0.10337192109344008,0.5145070161205237,0.06950441148864275,0.08310435366672773
0.0373399689855386,0.07200209555894305,0.16496151680120144,0.24100873175795323
0.047858439419620855,0.2048263341907177,0.0976628496339403,0.24684008060084267
0.07037638092490413,0.22852870661083358,0.14252862774544772,0.44660194174757284
0.03221657230096049,0.13283879112443472,0.045100431762718225,0.2177749282530378
0.004334811929748639,0.024502759516420666,0.07874976534634877,0.7458020394455639
0.07008547008547009,0.17543029901734292,0.12938802327764218,0.3406912132869268
0.02252274994891029,0.04848890554340827,0.2327294912708842,0.16175123649019968
0.016115498815920754,0.07409401637883048,0.19152431011826543,0.11781767112413752
0.049651988892495225,0.08682380933324117,0.1445466491458607,0.10380411552787445
0.0704605286883768,0.13135807499627092,0.15397972592453538,0.07330402393600782
0.11096926202411436,0.1366842873098626,0.20091045616669795,0.0
0.053941120607787274,0.11682741107517454,0.1930730242162568,0.0
0.04696166468318367,0.0672507067054248,0.17275201802140042,0.12703791903278988
0.1257960979479967,0.18325226382213944,0.242209498779801,0.10920803565976675
0.09852020147378798,0.1744661963786122,0.1387741693260747,0.05706173291811687
0.03761164605046462,0.04928201639338297,0.15397972592453538,0.1599193991573548
0.16913460035822905,0.18876765854031222,0.26661347850572553,0.21264578372107223
0.13946650317958337,0.21311397876063695,0.18185657968837993,0.04759724003175185
0.011795112217053146,0.14544124976806966,0.015017833677492022,0.201196800390792
0.04085734549869571,0.11940320227600987,0.13520743382767034,0.31831226720400563
0.01009292317309195,0.021654109078208736,0.08827670358550778,0.0
0.01788981451428709,0.10946748791233579,0.06950441148864275,0.08566892593271051
0.016303028117374108,0.06650125333343035,0.046930730242162565,0.0
0.05450611273396084,0.14165760167644714,0.06753332081847192,0.06863283873725347
0.04642792744058567,0.12528968555701483,0.07889055753707527,0.0
0.01011456116941349,0.06800379820058428,0.022573681246480192,0.0
0.007537235385336651,0.055696027533316116,0.02628120893561103,0.14639433351651707
0.01780566675081443,0.08207969672605296,0.037497653463487886,0.0
0.011607582915599794,0.10024848381217098,0.022573681246480192,0.09223300970873786
0.032925817735944315,0.17083898758308563,0.05824103623052374,0.4070342553581242
0.12478392056451128,0.1448773406774913,0.23460672048057069,0.26918849606154976
0.04949571447461743,0.15398720108270547,0.10512483574244413,0.38264028820907375
0.09086996766321662,0.16881982922649863,0.16519617045241225,0.1175428955242108
0.098791878538714,0.2645424878213827,0.14637694762530504,0.1560420101361666
0.028365008955726256,0.143316585839697,0.043176271822789554,0.06793063442632961
0.014600839073412916,0.08106466036301191,0.045100431762718225,0.10972705623740613
0.15723851082500873,0.27702125027740687,0.3505725549089544,0.1868779385723881
0.0398956567732939,0.09888782574845288,0.25492772667542707,0.0933015814862307
0.1142967050140046,0.29277068545878554,0.1368969401163882,0.39042559687366435
0.025965595585848752,0.10150363630410343,0.0976628496339403,0.27385968126030413
0.12666402202267182,0.3464948502366599,0.11624741880983668,0.09088966233131832
0.020726796254222416,0.05391698530562053,0.0788436268068331,0.0
0.1428468390493707,0.49459556803836036,0.11624741880983668,0.15103498809305735
0.027917823698414418,0.1935918098571309,0.04125211188286089,0.10392623801673079
0.014903771021914482,0.12001804509089851,0.016895062887178517,0.0
0.027186940267109046,0.13240221634463212,0.04125211188286089,0.14560053733895098
0.06980177191147655,0.28713887079933204,0.06011826544021024,0.03614825670147158
0.006755863295947685,0.05563054131634572,0.05439271635066641,0.0
0.02809333189080025,0.12236827265550249,0.045100431762718225,0.077914147890334
0.06678687775734189,0.26621238635412764,0.05073211939177773,0.2327044025157233
0.035858968348419826,0.12759989376680358,0.07504223765721793,0.0
0.012338466346905165,0.07540374071823829,0.037497653463487886,0.0
0.060107949559426346,0.22847049664019325,0.05626994556035291,0.0446663002992001
0.020467140298363926,0.19433034885963027,0.028111507415055373,0.1553398058252427
0.043913111423659945,0.29811145026503727,0.041345973343345215,0.06979300238138852
0.01852452907305228,0.08562686681194905,0.06950441148864275,0.20995908896623316
